 0 ,0.09612006694078445,13.011914253234863,3.399907350540161,0.19572687149047852 
 1 ,0.11986113339662552,17.95636749267578,5.970254421234131,0.44813406467437744 
 2 ,0.12384235858917236,17.417577743530273,5.033341884613037,0.38926324248313904 
 3 ,0.08711490035057068,13.408547401428223,4.697057723999023,1.4238743782043457 
 0 ,0.10486986488103867,18.192405700683594,7.705419540405273,2.5606093406677246 
 1 ,0.12164067476987839,19.40802764892578,7.243959426879883,3.9490625858306885 
 2 ,0.13682281970977783,18.879234313964844,5.196953773498535,4.289387226104736 
 3 ,0.09488220512866974,12.784170150756836,3.295949697494507,3.7961816787719727 
 0 ,0.11258131265640259,14.678213119506836,3.4200823307037354,1.8581395149230957 
 1 ,0.11064758896827698,16.77330780029297,5.708547592163086,0.6462899446487427 
 0 ,0.10591766983270645,17.262704849243164,6.670937538146973,2.085948944091797 
 1 ,0.1265619844198227,17.933849334716797,5.277651309967041,0.7756057977676392 
 2 ,0.11187418550252914,15.19371223449707,4.006292819976807,1.2227364778518677 
 3 ,0.08096387982368469,12.257112503051758,4.160725116729736,1.6470422744750977 
 0 ,0.15129205584526062,19.34147071838379,4.212264537811279,0.4546149671077728 
 1 ,0.12819801270961761,17.698326110839844,4.878524303436279,0.7125831246376038 
 0 ,0.12927933037281036,15.633810043334961,2.7058768272399902,2.7144887447357178 
 1 ,0.08940887451171875,10.850720405578613,1.9098329544067383,1.6261141300201416 
 2 ,0.13884010910987854,16.455997467041016,2.571986198425293,1.2159054279327393 
 3 ,0.11771765351295471,14.96173095703125,3.1899654865264893,1.430242896080017 
 0 ,0.13368922472000122,15.984955787658691,2.6160337924957275,1.6334757804870605 
 1 ,0.12795446813106537,15.560644149780273,2.765198230743408,0.5207245945930481 
 2 ,0.08507642894983292,10.495203018188477,1.987560749053955,1.561763882637024 
 3 ,0.07712627947330475,8.791470527648926,1.0788428783416748,1.5687522888183594 
 0 ,0.10850327461957932,12.741106986999512,1.8907792568206787,0.8254135251045227 
 1 ,0.1273488700389862,14.216442108154297,1.481555461883545,1.1243075132369995 
 2 ,0.11429005861282349,13.337230682373047,1.9082245826721191,1.0665154457092285 
 3 ,0.07108547538518906,8.841072082519531,1.732524037361145,1.6121593713760376 
 0 ,0.10945826768875122,12.520100593566895,1.574273943901062,1.043157696723938 
 1 ,0.09830564260482788,13.402741432189941,3.572176694869995,2.2423007488250732 
 2 ,0.09697642177343369,11.389763832092285,1.6921217441558838,1.4158132076263428 
 3 ,0.09017468988895416,10.723443031311035,1.7059732675552368,0.8795440793037415 
 0 ,0.07903006672859192,8.781947135925293,0.8789406418800354,1.2447149753570557 
 1 ,0.1131572425365448,12.598638534545898,1.2829145193099976,1.145011067390442 
 2 ,0.110871322453022,12.878581047058105,1.7914484739303589,0.763166069984436 
 3 ,0.09736234694719315,11.434576988220215,1.6983426809310913,0.7229163646697998 
